user_id,course_id,coursetitle,completiondate,status,credithours,grade,trainingcost,trainingtype
1192,ML-001,Machine Learning Fundamentals,2024-11-27,COMP,40.0,72.57,1554.45,ELEARN
1193,GDPR-001,RGPD & Protection des Données,2013-07-02,COMP,2.0,91.45,215.94,COMPLIANCE
1193,HEALTH-001,Santé & Sécurité au Travail,2013-07-11,COMP,4.0,88.01,248.49,COMPLIANCE
1193,FIRE-001,Sécurité & Évacuation Incendie,2013-06-18,COMP,1.0,90.59,101.27,COMPLIANCE
1193,DEI-001,Égalité Femmes-Hommes,2013-07-28,COMP,3.0,90.93,178.28,COMPLIANCE
1193,FRAUD-001,Prévention Fraude & Corruption,2013-08-07,COMP,2.0,70.66,152.15,COMPLIANCE
1193,ETHICS-001,Code de Déontologie Novaryn Tech,2013-07-10,COMP,1.5,81.43,119.78,COMPLIANCE
1193,REACT-001,React & TypeScript Masterclass,2020-12-19,COMP,36.0,74.66,1378.96,ELEARN
1193,LEAD-001,Leadership & Management,2020-07-16,COMP,20.0,66.74,1659.14,COURSE
1193,EXCEL-001,Excel Avancé & Reporting,2024-01-19,COMP,8.0,83.96,437.22,ELEARN
1193,AZURE-001,Microsoft Azure Fundamentals,2025-05-18,ENR,28.0,0.0,1534.99,ELEARN
1193,SQL-001,Advanced SQL for Analytics,2025-04-11,ENR,16.0,0.0,849.71,ELEARN
1194,GDPR-001,RGPD & Protection des Données,2023-05-05,COMP,2.0,72.77,207.81,COMPLIANCE
1194,HEALTH-001,Santé & Sécurité au Travail,2023-04-28,COMP,4.0,77.51,251.26,COMPLIANCE
1194,FIRE-001,Sécurité & Évacuation Incendie,2023-05-11,COMP,1.0,83.59,95.86,COMPLIANCE
1194,DEI-001,Égalité Femmes-Hommes,2023-05-22,COMP,3.0,78.36,194.97,COMPLIANCE
1194,FRAUD-001,Prévention Fraude & Corruption,2023-05-09,COMP,2.0,82.28,140.0,COMPLIANCE
1194,ETHICS-001,Code de Déontologie Novaryn Tech,2023-04-29,COMP,1.5,76.95,110.21,COMPLIANCE
1194,PM-001,Product Management Essentials,2025-04-22,ENR,20.0,0.0,1123.77,COURSE
1194,SAFE-001,SAFe Agile Practitioner,2024-10-20,COMP,16.0,76.93,1260.53,COURSE
1195,GDPR-001,RGPD & Protection des Données,2017-09-21,COMP,2.0,94.23,187.82,COMPLIANCE
1195,HEALTH-001,Santé & Sécurité au Travail,2017-11-04,COMP,4.0,72.31,263.64,COMPLIANCE
1195,FIRE-001,Sécurité & Évacuation Incendie,2017-10-07,COMP,1.0,94.52,93.57,COMPLIANCE
1195,DEI-001,Égalité Femmes-Hommes,2017-09-27,COMP,3.0,93.37,181.92,COMPLIANCE
1195,FRAUD-001,Prévention Fraude & Corruption,2017-10-13,COMP,2.0,91.7,139.58,COMPLIANCE
1195,ETHICS-001,Code de Déontologie Novaryn Tech,2017-10-01,COMP,1.5,77.37,108.21,COMPLIANCE
1195,EXCEL-001,Excel Avancé & Reporting,2025-06-03,ENR,8.0,0.0,400.54,ELEARN
1195,AZURE-001,Microsoft Azure Fundamentals,2023-11-05,COMP,28.0,65.4,1383.21,ELEARN
1195,ML-001,Machine Learning Fundamentals,2024-04-14,COMP,40.0,65.29,1773.61,ELEARN
1196,GDPR-001,RGPD & Protection des Données,2016-02-28,COMP,2.0,81.02,211.33,COMPLIANCE
1196,HEALTH-001,Santé & Sécurité au Travail,2016-02-04,COMP,4.0,77.37,233.76,COMPLIANCE
1196,FIRE-001,Sécurité & Évacuation Incendie,2016-01-13,COMP,1.0,91.4,93.24,COMPLIANCE
1196,DEI-001,Égalité Femmes-Hommes,2016-02-13,COMP,3.0,92.64,164.41,COMPLIANCE
1196,FRAUD-001,Prévention Fraude & Corruption,2016-01-30,COMP,2.0,74.08,143.62,COMPLIANCE
1196,ETHICS-001,Code de Déontologie Novaryn Tech,2016-02-08,COMP,1.5,93.97,124.26,COMPLIANCE
1196,ML-001,Machine Learning Fundamentals,2021-11-19,FAIL,40.0,57.92,1529.89,ELEARN
1196,EXCEL-001,Excel Avancé & Reporting,2020-05-14,COMP,8.0,88.73,429.92,ELEARN
1196,REACT-001,React & TypeScript Masterclass,2025-06-06,ENR,36.0,0.0,1357.27,ELEARN
1196,COMM-001,Communication & Public Speaking,2022-07-26,COMP,8.0,94.32,355.15,OJT
1196,K8S-001,Kubernetes Fundamentals,2023-11-24,COMP,24.0,62.94,1263.26,ELEARN
1197,GDPR-001,RGPD & Protection des Données,2015-12-26,COMP,2.0,78.95,204.18,COMPLIANCE
1197,HEALTH-001,Santé & Sécurité au Travail,2015-11-29,COMP,4.0,81.48,239.98,COMPLIANCE
1197,FIRE-001,Sécurité & Évacuation Incendie,2015-11-04,COMP,1.0,79.44,93.97,COMPLIANCE
1197,DEI-001,Égalité Femmes-Hommes,2015-11-04,COMP,3.0,76.47,189.9,COMPLIANCE
1197,FRAUD-001,Prévention Fraude & Corruption,2015-12-21,COMP,2.0,74.42,160.96,COMPLIANCE
1197,ETHICS-001,Code de Déontologie Novaryn Tech,2015-12-23,COMP,1.5,92.76,111.36,COMPLIANCE
1197,REACT-001,React & TypeScript Masterclass,2020-04-06,FAIL,36.0,57.17,1111.05,ELEARN
1197,AWS-001,AWS Cloud Practitioner,2020-07-07,COMP,30.0,88.52,1730.65,ELEARN
1197,PYTHON-001,Python for Data Science,2024-01-28,COMP,24.0,65.22,1137.89,ELEARN
1197,SCRUM-001,Scrum Fundamentals,2023-06-01,COMP,12.0,65.82,625.2,ELEARN
1198,GDPR-001,RGPD & Protection des Données,2012-06-13,COMP,2.0,78.86,182.12,COMPLIANCE
1198,HEALTH-001,Santé & Sécurité au Travail,2012-07-06,COMP,4.0,97.28,269.35,COMPLIANCE
1198,FIRE-001,Sécurité & Évacuation Incendie,2012-07-04,COMP,1.0,72.34,95.88,COMPLIANCE
1198,DEI-001,Égalité Femmes-Hommes,2012-07-29,COMP,3.0,85.38,179.18,COMPLIANCE
1198,FRAUD-001,Prévention Fraude & Corruption,2012-07-07,COMP,2.0,72.03,144.94,COMPLIANCE
1198,ETHICS-001,Code de Déontologie Novaryn Tech,2012-06-26,COMP,1.5,97.66,111.98,COMPLIANCE
1198,PYTHON-001,Python for Data Science,2025-05-04,ENR,24.0,0.0,867.97,ELEARN
1198,COMM-001,Communication & Public Speaking,2020-12-01,COMP,8.0,85.23,384.55,OJT
1199,GDPR-001,RGPD & Protection des Données,2020-03-06,COMP,2.0,82.1,211.94,COMPLIANCE
1199,HEALTH-001,Santé & Sécurité au Travail,2020-03-07,COMP,4.0,80.41,241.33,COMPLIANCE
1199,FIRE-001,Sécurité & Évacuation Incendie,2020-03-01,COMP,1.0,71.53,100.34,COMPLIANCE
1199,DEI-001,Égalité Femmes-Hommes,2020-02-14,COMP,3.0,96.51,189.31,COMPLIANCE
1199,FRAUD-001,Prévention Fraude & Corruption,2020-03-05,COMP,2.0,92.91,136.08,COMPLIANCE
1199,ETHICS-001,Code de Déontologie Novaryn Tech,2020-03-27,COMP,1.5,86.44,125.97,COMPLIANCE
1199,PYTHON-001,Python for Data Science,2024-07-01,COMP,24.0,88.57,1069.43,ELEARN
1199,REACT-001,React & TypeScript Masterclass,2024-02-07,COMP,36.0,65.76,1294.36,ELEARN
1200,GDPR-001,RGPD & Protection des Données,2013-04-16,COMP,2.0,72.8,195.36,COMPLIANCE
1200,HEALTH-001,Santé & Sécurité au Travail,2013-04-29,COMP,4.0,76.61,227.2,COMPLIANCE
1200,FIRE-001,Sécurité & Évacuation Incendie,2013-04-04,COMP,1.0,98.61,93.89,COMPLIANCE
1200,DEI-001,Égalité Femmes-Hommes,2013-05-10,COMP,3.0,75.81,190.78,COMPLIANCE
1200,FRAUD-001,Prévention Fraude & Corruption,2013-04-13,COMP,2.0,82.81,152.05,COMPLIANCE
1200,ETHICS-001,Code de Déontologie Novaryn Tech,2013-04-17,COMP,1.5,70.02,109.59,COMPLIANCE
1200,AZURE-001,Microsoft Azure Fundamentals,2020-08-16,COMP,28.0,62.64,1584.79,ELEARN
1200,COMM-001,Communication & Public Speaking,2020-09-08,FAIL,8.0,57.57,399.22,OJT
1201,GDPR-001,RGPD & Protection des Données,2022-09-30,COMP,2.0,90.08,212.47,COMPLIANCE
1201,HEALTH-001,Santé & Sécurité au Travail,2022-10-16,COMP,4.0,88.5,273.97,COMPLIANCE
1201,FIRE-001,Sécurité & Évacuation Incendie,2022-10-25,COMP,1.0,98.67,95.16,COMPLIANCE
1201,DEI-001,Égalité Femmes-Hommes,2022-10-30,COMP,3.0,86.44,194.45,COMPLIANCE
1201,FRAUD-001,Prévention Fraude & Corruption,2022-11-11,COMP,2.0,79.92,154.95,COMPLIANCE
1201,ETHICS-001,Code de Déontologie Novaryn Tech,2022-10-28,COMP,1.5,74.67,124.37,COMPLIANCE
1201,EXCEL-001,Excel Avancé & Reporting,2025-05-25,ENR,8.0,0.0,398.01,ELEARN
1201,PM-001,Product Management Essentials,2024-04-02,COMP,20.0,80.35,1199.59,COURSE
1201,AWS-001,AWS Cloud Practitioner,2025-05-21,ENR,30.0,0.0,1557.69,ELEARN
1201,SAFE-001,SAFe Agile Practitioner,2023-02-06,COMP,16.0,92.07,1298.21,COURSE
1202,GDPR-001,RGPD & Protection des Données,2024-01-03,COMP,2.0,74.44,188.95,COMPLIANCE
1202,HEALTH-001,Santé & Sécurité au Travail,2024-01-01,COMP,4.0,76.57,272.81,COMPLIANCE
1202,FIRE-001,Sécurité & Évacuation Incendie,2023-12-11,COMP,1.0,97.16,108.52,COMPLIANCE
1202,DEI-001,Égalité Femmes-Hommes,2023-12-26,COMP,3.0,86.27,175.07,COMPLIANCE
1202,FRAUD-001,Prévention Fraude & Corruption,2023-12-29,COMP,2.0,82.0,152.0,COMPLIANCE
1202,ETHICS-001,Code de Déontologie Novaryn Tech,2023-12-01,COMP,1.5,72.43,111.9,COMPLIANCE
1202,SAFE-001,SAFe Agile Practitioner,2024-03-23,COMP,16.0,77.29,1363.97,COURSE
1202,LEAD-001,Leadership & Management,2024-05-19,FAIL,20.0,46.34,1441.67,COURSE
1202,SQL-001,Advanced SQL for Analytics,2024-10-02,COMP,16.0,79.46,919.47,ELEARN
1202,SCRUM-001,Scrum Fundamentals,2024-10-05,FAIL,12.0,47.53,548.53,ELEARN
1202,REACT-001,React & TypeScript Masterclass,2024-09-17,COMP,36.0,69.4,1107.56,ELEARN
1203,GDPR-001,RGPD & Protection des Données,2018-12-16,COMP,2.0,74.95,186.37,COMPLIANCE
1203,HEALTH-001,Santé & Sécurité au Travail,2018-11-15,COMP,4.0,87.8,267.66,COMPLIANCE
1203,FIRE-001,Sécurité & Évacuation Incendie,2018-11-01,COMP,1.0,72.46,105.92,COMPLIANCE
1203,DEI-001,Égalité Femmes-Hommes,2018-10-26,COMP,3.0,74.5,177.43,COMPLIANCE
1203,FRAUD-001,Prévention Fraude & Corruption,2018-10-31,COMP,2.0,98.03,158.81,COMPLIANCE
1203,ETHICS-001,Code de Déontologie Novaryn Tech,2018-12-09,COMP,1.5,89.44,131.8,COMPLIANCE
1203,K8S-001,Kubernetes Fundamentals,2024-08-30,COMP,24.0,71.66,1213.38,ELEARN
1203,PYTHON-001,Python for Data Science,2022-10-07,COMP,24.0,96.72,1060.0,ELEARN
1204,GDPR-001,RGPD & Protection des Données,2023-04-18,COMP,2.0,87.16,181.62,COMPLIANCE
1204,HEALTH-001,Santé & Sécurité au Travail,2023-03-26,COMP,4.0,79.9,226.95,COMPLIANCE
1204,FIRE-001,Sécurité & Évacuation Incendie,2023-04-13,COMP,1.0,72.47,90.79,COMPLIANCE
1204,DEI-001,Égalité Femmes-Hommes,2023-03-07,COMP,3.0,94.64,168.92,COMPLIANCE
1204,FRAUD-001,Prévention Fraude & Corruption,2023-03-17,COMP,2.0,96.91,159.73,COMPLIANCE
1204,ETHICS-001,Code de Déontologie Novaryn Tech,2023-04-07,COMP,1.5,73.23,122.24,COMPLIANCE
1204,PM-001,Product Management Essentials,2024-03-19,COMP,20.0,78.49,1326.86,COURSE
1204,AZURE-001,Microsoft Azure Fundamentals,2024-09-04,COMP,28.0,91.04,1607.15,ELEARN
1205,GDPR-001,RGPD & Protection des Données,2013-12-01,COMP,2.0,88.19,207.56,COMPLIANCE
1205,HEALTH-001,Santé & Sécurité au Travail,2013-11-02,COMP,4.0,81.8,241.93,COMPLIANCE
1205,FIRE-001,Sécurité & Évacuation Incendie,2013-11-10,COMP,1.0,90.85,106.21,COMPLIANCE
1205,DEI-001,Égalité Femmes-Hommes,2013-11-22,COMP,3.0,98.55,173.03,COMPLIANCE
1205,FRAUD-001,Prévention Fraude & Corruption,2013-12-11,COMP,2.0,91.17,147.03,COMPLIANCE
1205,ETHICS-001,Code de Déontologie Novaryn Tech,2013-12-21,COMP,1.5,97.91,127.06,COMPLIANCE
1205,SAFE-001,SAFe Agile Practitioner,2024-07-06,COMP,16.0,88.13,1205.46,COURSE
1205,SQL-001,Advanced SQL for Analytics,2022-07-05,COMP,16.0,95.01,715.44,ELEARN
1205,AWS-001,AWS Cloud Practitioner,2023-11-10,FAIL,30.0,42.4,1920.3,ELEARN
1205,EXCEL-001,Excel Avancé & Reporting,2024-04-19,COMP,8.0,73.31,378.39,ELEARN
1206,GDPR-001,RGPD & Protection des Données,2015-01-19,COMP,2.0,91.56,197.41,COMPLIANCE
1206,HEALTH-001,Santé & Sécurité au Travail,2015-01-11,COMP,4.0,97.9,258.41,COMPLIANCE
1206,FIRE-001,Sécurité & Évacuation Incendie,2015-02-15,COMP,1.0,86.56,101.75,COMPLIANCE
1206,DEI-001,Égalité Femmes-Hommes,2015-02-18,COMP,3.0,76.29,179.04,COMPLIANCE
1206,FRAUD-001,Prévention Fraude & Corruption,2015-01-06,COMP,2.0,80.93,146.72,COMPLIANCE
1206,ETHICS-001,Code de Déontologie Novaryn Tech,2015-01-26,COMP,1.5,71.98,108.75,COMPLIANCE
1206,REACT-001,React & TypeScript Masterclass,2023-08-29,COMP,36.0,75.9,1275.29,ELEARN
1206,PYTHON-001,Python for Data Science,2020-11-04,COMP,24.0,65.32,948.07,ELEARN
1206,K8S-001,Kubernetes Fundamentals,2020-12-21,FAIL,24.0,48.02,1038.88,ELEARN
1206,SAFE-001,SAFe Agile Practitioner,2024-09-08,FAIL,16.0,50.76,1483.94,COURSE
1207,GDPR-001,RGPD & Protection des Données,2021-07-02,COMP,2.0,96.08,186.57,COMPLIANCE
1207,HEALTH-001,Santé & Sécurité au Travail,2021-07-18,COMP,4.0,82.47,249.34,COMPLIANCE
1207,FIRE-001,Sécurité & Évacuation Incendie,2021-07-23,COMP,1.0,74.45,107.68,COMPLIANCE
1207,DEI-001,Égalité Femmes-Hommes,2021-07-17,COMP,3.0,85.38,179.83,COMPLIANCE
1207,FRAUD-001,Prévention Fraude & Corruption,2021-07-19,COMP,2.0,97.22,156.62,COMPLIANCE
1207,ETHICS-001,Code de Déontologie Novaryn Tech,2021-07-28,COMP,1.5,71.15,108.22,COMPLIANCE
1207,COMM-001,Communication & Public Speaking,2024-10-16,COMP,8.0,64.18,432.59,OJT
1207,SQL-001,Advanced SQL for Analytics,2022-08-23,FAIL,16.0,43.83,715.47,ELEARN
1207,PM-001,Product Management Essentials,2023-07-23,COMP,20.0,94.31,1287.86,COURSE
1207,EXCEL-001,Excel Avancé & Reporting,2023-08-25,COMP,8.0,75.63,403.45,ELEARN
1208,GDPR-001,RGPD & Protection des Données,2019-11-20,COMP,2.0,88.37,204.49,COMPLIANCE
1208,HEALTH-001,Santé & Sécurité au Travail,2019-11-10,COMP,4.0,93.09,261.56,COMPLIANCE
1208,FIRE-001,Sécurité & Évacuation Incendie,2019-10-16,COMP,1.0,83.65,104.38,COMPLIANCE
1208,DEI-001,Égalité Femmes-Hommes,2019-11-18,COMP,3.0,78.71,197.88,COMPLIANCE
1208,FRAUD-001,Prévention Fraude & Corruption,2019-11-12,COMP,2.0,71.34,144.98,COMPLIANCE
1208,ETHICS-001,Code de Déontologie Novaryn Tech,2019-11-09,COMP,1.5,87.68,131.16,COMPLIANCE
1208,K8S-001,Kubernetes Fundamentals,2021-12-14,FAIL,24.0,57.37,1135.89,ELEARN
1208,REACT-001,React & TypeScript Masterclass,2023-07-13,COMP,36.0,72.61,1232.72,ELEARN
1209,GDPR-001,RGPD & Protection des Données,2023-06-15,COMP,2.0,77.94,215.66,COMPLIANCE
1209,HEALTH-001,Santé & Sécurité au Travail,2023-05-20,COMP,4.0,94.5,258.42,COMPLIANCE
1209,FIRE-001,Sécurité & Évacuation Incendie,2023-06-24,COMP,1.0,77.62,95.31,COMPLIANCE
1209,DEI-001,Égalité Femmes-Hommes,2023-06-20,COMP,3.0,76.88,169.98,COMPLIANCE
1209,FRAUD-001,Prévention Fraude & Corruption,2023-07-09,COMP,2.0,83.48,146.91,COMPLIANCE
1209,ETHICS-001,Code de Déontologie Novaryn Tech,2023-06-14,COMP,1.5,71.43,109.83,COMPLIANCE
1209,ML-001,Machine Learning Fundamentals,2024-04-28,COMP,40.0,98.1,1741.42,ELEARN
1209,EXCEL-001,Excel Avancé & Reporting,2024-07-26,COMP,8.0,72.25,412.03,ELEARN
1209,REACT-001,React & TypeScript Masterclass,2024-06-13,COMP,36.0,99.55,1096.83,ELEARN
1209,SCRUM-001,Scrum Fundamentals,2024-06-27,COMP,12.0,71.5,530.86,ELEARN
1210,GDPR-001,RGPD & Protection des Données,2019-08-04,COMP,2.0,97.77,195.56,COMPLIANCE
1210,HEALTH-001,Santé & Sécurité au Travail,2019-09-04,COMP,4.0,79.86,252.25,COMPLIANCE
1210,FIRE-001,Sécurité & Évacuation Incendie,2019-08-01,COMP,1.0,70.43,98.59,COMPLIANCE
1210,DEI-001,Égalité Femmes-Hommes,2019-08-10,COMP,3.0,89.41,196.08,COMPLIANCE
1210,FRAUD-001,Prévention Fraude & Corruption,2019-07-21,COMP,2.0,72.98,162.93,COMPLIANCE
1210,ETHICS-001,Code de Déontologie Novaryn Tech,2019-09-04,COMP,1.5,77.75,123.78,COMPLIANCE
1210,REACT-001,React & TypeScript Masterclass,2025-05-16,ENR,36.0,0.0,1055.14,ELEARN
1210,PYTHON-001,Python for Data Science,2022-08-29,FAIL,24.0,45.88,1012.7,ELEARN
1210,EXCEL-001,Excel Avancé & Reporting,2023-08-18,COMP,8.0,62.74,457.94,ELEARN
1210,AWS-001,AWS Cloud Practitioner,2025-03-31,ENR,30.0,0.0,2044.94,ELEARN
1211,GDPR-001,RGPD & Protection des Données,2020-08-13,COMP,2.0,93.36,211.78,COMPLIANCE
1211,HEALTH-001,Santé & Sécurité au Travail,2020-08-26,COMP,4.0,98.95,230.67,COMPLIANCE
1211,FIRE-001,Sécurité & Évacuation Incendie,2020-09-06,COMP,1.0,80.13,100.01,COMPLIANCE
1211,DEI-001,Égalité Femmes-Hommes,2020-10-01,COMP,3.0,93.39,178.75,COMPLIANCE
1211,FRAUD-001,Prévention Fraude & Corruption,2020-08-16,COMP,2.0,84.44,153.43,COMPLIANCE
1211,ETHICS-001,Code de Déontologie Novaryn Tech,2020-09-28,COMP,1.5,72.5,126.94,COMPLIANCE
1211,PYTHON-001,Python for Data Science,2023-08-30,FAIL,24.0,53.78,1123.28,ELEARN
1211,REACT-001,React & TypeScript Masterclass,2021-11-30,COMP,36.0,98.78,1295.93,ELEARN
1211,AWS-001,AWS Cloud Practitioner,2022-06-04,FAIL,30.0,43.08,1714.73,ELEARN
1211,ML-001,Machine Learning Fundamentals,2024-11-20,COMP,40.0,87.58,1453.2,ELEARN
1212,GDPR-001,RGPD & Protection des Données,2019-09-26,COMP,2.0,88.95,181.19,COMPLIANCE
1212,HEALTH-001,Santé & Sécurité au Travail,2019-09-02,COMP,4.0,93.78,246.62,COMPLIANCE
1212,FIRE-001,Sécurité & Évacuation Incendie,2019-09-29,COMP,1.0,85.37,106.24,COMPLIANCE
1212,DEI-001,Égalité Femmes-Hommes,2019-08-22,COMP,3.0,75.03,184.36,COMPLIANCE
1212,FRAUD-001,Prévention Fraude & Corruption,2019-09-08,COMP,2.0,93.2,157.43,COMPLIANCE
1212,ETHICS-001,Code de Déontologie Novaryn Tech,2019-08-13,COMP,1.5,99.28,125.87,COMPLIANCE
1212,ML-001,Machine Learning Fundamentals,2021-04-19,COMP,40.0,61.68,1577.4,ELEARN
1212,K8S-001,Kubernetes Fundamentals,2024-01-13,COMP,24.0,74.22,1260.93,ELEARN
1212,REACT-001,React & TypeScript Masterclass,2020-07-27,FAIL,36.0,52.33,1169.59,ELEARN
1212,SQL-001,Advanced SQL for Analytics,2025-05-10,ENR,16.0,0.0,886.88,ELEARN
1212,PM-001,Product Management Essentials,2020-09-22,COMP,20.0,93.72,1234.07,COURSE
1213,GDPR-001,RGPD & Protection des Données,2020-03-10,COMP,2.0,92.98,203.72,COMPLIANCE
1213,HEALTH-001,Santé & Sécurité au Travail,2020-03-05,COMP,4.0,84.83,274.81,COMPLIANCE
1213,FIRE-001,Sécurité & Évacuation Incendie,2020-03-21,COMP,1.0,92.85,92.4,COMPLIANCE
1213,DEI-001,Égalité Femmes-Hommes,2020-03-26,COMP,3.0,70.97,192.07,COMPLIANCE
1213,FRAUD-001,Prévention Fraude & Corruption,2020-02-24,COMP,2.0,77.38,151.11,COMPLIANCE
1213,ETHICS-001,Code de Déontologie Novaryn Tech,2020-03-02,COMP,1.5,78.8,128.61,COMPLIANCE
1213,AZURE-001,Microsoft Azure Fundamentals,2021-02-10,FAIL,28.0,42.6,1483.98,ELEARN
1213,SAFE-001,SAFe Agile Practitioner,2023-12-29,COMP,16.0,66.12,1332.78,COURSE
1214,GDPR-001,RGPD & Protection des Données,2024-11-17,COMP,2.0,99.44,219.01,COMPLIANCE
1214,HEALTH-001,Santé & Sécurité au Travail,2024-11-14,COMP,4.0,72.25,240.42,COMPLIANCE
1214,FIRE-001,Sécurité & Évacuation Incendie,2024-11-10,COMP,1.0,82.21,90.52,COMPLIANCE
1214,DEI-001,Égalité Femmes-Hommes,2024-11-09,COMP,3.0,79.83,187.62,COMPLIANCE
1214,FRAUD-001,Prévention Fraude & Corruption,2024-10-30,COMP,2.0,97.94,153.09,COMPLIANCE
1214,ETHICS-001,Code de Déontologie Novaryn Tech,2024-10-28,COMP,1.5,80.88,110.28,COMPLIANCE
1214,EXCEL-001,Excel Avancé & Reporting,2024-12-31,COMP,8.0,68.49,436.04,ELEARN
1214,SQL-001,Advanced SQL for Analytics,2024-12-31,COMP,16.0,71.06,881.95,ELEARN
1214,COMM-001,Communication & Public Speaking,2024-12-31,COMP,8.0,81.65,443.11,OJT
1214,LEAD-001,Leadership & Management,2025-06-09,ENR,20.0,0.0,1695.84,COURSE
1215,GDPR-001,RGPD & Protection des Données,2016-11-09,COMP,2.0,86.38,216.25,COMPLIANCE
1215,HEALTH-001,Santé & Sécurité au Travail,2016-11-07,COMP,4.0,78.93,269.77,COMPLIANCE
1215,FIRE-001,Sécurité & Évacuation Incendie,2016-11-13,COMP,1.0,97.92,96.24,COMPLIANCE
1215,DEI-001,Égalité Femmes-Hommes,2016-10-22,COMP,3.0,72.79,174.0,COMPLIANCE
1215,FRAUD-001,Prévention Fraude & Corruption,2016-11-12,COMP,2.0,71.56,137.06,COMPLIANCE
1215,ETHICS-001,Code de Déontologie Novaryn Tech,2016-11-02,COMP,1.5,70.12,129.39,COMPLIANCE
1215,K8S-001,Kubernetes Fundamentals,2020-10-27,COMP,24.0,64.28,987.41,ELEARN
1215,SQL-001,Advanced SQL for Analytics,2023-03-03,FAIL,16.0,57.01,739.42,ELEARN
1216,GDPR-001,RGPD & Protection des Données,2022-09-27,COMP,2.0,75.05,205.94,COMPLIANCE
1216,HEALTH-001,Santé & Sécurité au Travail,2022-10-12,COMP,4.0,91.02,230.19,COMPLIANCE
1216,FIRE-001,Sécurité & Évacuation Incendie,2022-10-27,COMP,1.0,70.51,94.37,COMPLIANCE
1216,DEI-001,Égalité Femmes-Hommes,2022-10-21,COMP,3.0,73.8,188.56,COMPLIANCE
1216,FRAUD-001,Prévention Fraude & Corruption,2022-10-28,COMP,2.0,95.91,150.29,COMPLIANCE
1216,ETHICS-001,Code de Déontologie Novaryn Tech,2022-10-02,COMP,1.5,70.16,120.55,COMPLIANCE
1216,PM-001,Product Management Essentials,2024-08-19,COMP,20.0,62.37,1095.96,COURSE
1216,COMM-001,Communication & Public Speaking,2023-03-09,COMP,8.0,67.7,403.33,OJT
1216,AWS-001,AWS Cloud Practitioner,2024-02-03,COMP,30.0,76.18,1849.02,ELEARN
1216,K8S-001,Kubernetes Fundamentals,2023-01-13,FAIL,24.0,45.47,1017.18,ELEARN
1217,GDPR-001,RGPD & Protection des Données,2019-07-10,COMP,2.0,91.21,190.2,COMPLIANCE
1217,HEALTH-001,Santé & Sécurité au Travail,2019-08-10,COMP,4.0,84.93,273.89,COMPLIANCE
1217,FIRE-001,Sécurité & Évacuation Incendie,2019-07-28,COMP,1.0,87.72,104.94,COMPLIANCE
1217,DEI-001,Égalité Femmes-Hommes,2019-08-16,COMP,3.0,73.85,168.64,COMPLIANCE
1217,FRAUD-001,Prévention Fraude & Corruption,2019-08-13,COMP,2.0,87.41,164.02,COMPLIANCE
1217,ETHICS-001,Code de Déontologie Novaryn Tech,2019-07-18,COMP,1.5,73.97,108.96,COMPLIANCE
1217,COMM-001,Communication & Public Speaking,2024-12-27,COMP,8.0,65.32,366.18,OJT
1217,SCRUM-001,Scrum Fundamentals,2024-10-10,FAIL,12.0,50.92,627.33,ELEARN
1217,LEAD-001,Leadership & Management,2025-06-28,ENR,20.0,0.0,1281.19,COURSE
1218,GDPR-001,RGPD & Protection des Données,2016-11-23,COMP,2.0,80.24,197.88,COMPLIANCE
1218,HEALTH-001,Santé & Sécurité au Travail,2016-11-26,COMP,4.0,91.73,264.28,COMPLIANCE
1218,FIRE-001,Sécurité & Évacuation Incendie,2016-12-10,COMP,1.0,79.75,98.22,COMPLIANCE
1218,DEI-001,Égalité Femmes-Hommes,2016-12-29,COMP,3.0,85.57,171.9,COMPLIANCE
1218,FRAUD-001,Prévention Fraude & Corruption,2016-12-29,COMP,2.0,76.05,154.05,COMPLIANCE
1218,ETHICS-001,Code de Déontologie Novaryn Tech,2016-11-30,COMP,1.5,81.68,112.51,COMPLIANCE
1218,K8S-001,Kubernetes Fundamentals,2022-10-21,COMP,24.0,70.08,1077.99,ELEARN
1218,EXCEL-001,Excel Avancé & Reporting,2021-01-14,COMP,8.0,91.26,440.04,ELEARN
1218,AZURE-001,Microsoft Azure Fundamentals,2025-06-06,ENR,28.0,0.0,1498.75,ELEARN
1219,GDPR-001,RGPD & Protection des Données,2017-10-20,COMP,2.0,73.31,191.49,COMPLIANCE
1219,HEALTH-001,Santé & Sécurité au Travail,2017-10-12,COMP,4.0,78.38,246.31,COMPLIANCE
1219,FIRE-001,Sécurité & Évacuation Incendie,2017-09-24,COMP,1.0,84.2,105.25,COMPLIANCE
1219,DEI-001,Égalité Femmes-Hommes,2017-09-28,COMP,3.0,87.59,174.52,COMPLIANCE
1219,FRAUD-001,Prévention Fraude & Corruption,2017-11-04,COMP,2.0,76.73,141.03,COMPLIANCE
1219,ETHICS-001,Code de Déontologie Novaryn Tech,2017-10-11,COMP,1.5,95.18,131.12,COMPLIANCE
1219,PYTHON-001,Python for Data Science,2023-01-03,FAIL,24.0,40.33,920.33,ELEARN
1219,K8S-001,Kubernetes Fundamentals,2023-08-07,COMP,24.0,68.75,1248.01,ELEARN
1219,AWS-001,AWS Cloud Practitioner,2020-06-08,COMP,30.0,97.36,1589.31,ELEARN
1219,COMM-001,Communication & Public Speaking,2025-06-05,ENR,8.0,0.0,370.58,OJT
1220,GDPR-001,RGPD & Protection des Données,2013-05-28,COMP,2.0,78.15,206.33,COMPLIANCE
